date_time,invoice_id,branch,city,customer_type,gender,product_line,payment,branch_location,total,gross_income,rating
2019-01-23 17:16:00,219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,Ewallet,C - Naypyitaw,87.234,4.154,6.4
2019-01-26 10:06:00,881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,Credit card,C - Naypyitaw,68.2395,3.2495,4.5
2019-03-14 20:35:00,373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,Ewallet,C - Naypyitaw,814.38,38.78,6.9
2019-03-17 13:54:00,642-30-6693,B,Mandalay,Normal,Female,Sports and travel,Ewallet,B - Mandalay,343.413,16.352999999999998,7.8
2019-01-08 20:08:00,484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,Cash,C - Naypyitaw,381.3915,18.1615,4.5
2019-02-08 15:26:00,830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,Cash,B - Mandalay,133.35,6.35,8.6
2019-02-10 12:56:00,559-98-9873,A,Yangon,Member,Female,Fashion accessories,Ewallet,A - Yangon,394.3275,18.7775,5.2
2019-03-28 19:16:00,544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,Credit card,C - Naypyitaw,209.118,9.958,6.4
2019-01-23 12:20:00,318-12-0304,A,Yangon,Normal,Male,Fashion accessories,Ewallet,A - Yangon,32.1405,1.5305,5.2
2019-01-17 10:37:00,349-97-8902,B,Mandalay,Member,Male,Food and beverages,Ewallet,B - Mandalay,121.569,5.789,8.9
2019-02-07 10:18:00,421-95-9805,A,Yangon,Normal,Female,Electronic accessories,Credit card,A - Yangon,30.408,1.4480000000000002,6.2
2019-03-09 11:23:00,277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,Cash,C - Naypyitaw,935.2665,44.5365,6.7
2019-01-24 11:45:00,789-23-8625,B,Mandalay,Member,Male,Fashion accessories,Cash,B - Mandalay,293.643,13.982999999999999,7.2
2019-01-19 16:08:00,284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,Credit card,C - Naypyitaw,84.9765,4.0465,9.0
2019-02-03 11:25:00,443-59-0061,A,Yangon,Member,Male,Food and beverages,Ewallet,A - Yangon,708.225,33.725,4.2
2019-03-20 12:24:00,509-29-3912,A,Yangon,Member,Female,Sports and travel,Ewallet,A - Yangon,365.904,17.424,4.2
2019-01-13 19:51:00,327-40-9673,B,Mandalay,Member,Male,Sports and travel,Cash,B - Mandalay,457.38,21.78,6.9
2019-03-14 18:10:00,840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,Ewallet,C - Naypyitaw,461.5275,21.9775,4.4
2019-01-23 11:22:00,828-46-6863,A,Yangon,Member,Male,Food and beverages,Credit card,A - Yangon,620.739,29.559,4.0
2019-02-07 17:55:00,641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,Ewallet,C - Naypyitaw,273.798,13.038,8.5
2019-03-28 15:30:00,420-97-3340,A,Yangon,Normal,Female,Food and beverages,Credit card,A - Yangon,225.792,10.752,9.2
2019-03-20 19:44:00,436-54-4512,A,Yangon,Member,Female,Food and beverages,Cash,A - Yangon,96.1905,4.5805,9.8
2019-01-17 15:27:00,670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,Credit card,B - Mandalay,695.2365,33.1065,4.9
2019-01-12 11:25:00,852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,Credit card,B - Mandalay,874.125,41.625,4.4
2019-02-16 15:42:00,598-06-7312,B,Mandalay,Member,Male,Fashion accessories,Cash,B - Mandalay,95.9175,4.5675,6.8
2019-01-26 16:04:00,135-13-8269,B,Mandalay,Member,Female,Food and beverages,Cash,B - Mandalay,165.648,7.888,9.1
2019-03-09 12:37:00,816-57-2053,A,Yangon,Normal,Male,Sports and travel,Ewallet,A - Yangon,127.82700000000001,6.087000000000001,8.7
2019-03-14 14:41:00,628-90-8624,B,Mandalay,Member,Male,Health and beauty,Cash,B - Mandalay,867.09,41.29,5.0
2019-01-25 14:19:00,856-66-2701,A,Yangon,Member,Male,Home and lifestyle,Ewallet,A - Yangon,167.895,7.995,7.5
2019-01-26 18:19:00,308-39-1707,A,Yangon,Normal,Female,Fashion accessories,Credit card,A - Yangon,12.6945,0.6045,8.2
2019-01-19 14:08:00,149-61-1929,A,Yangon,Normal,Male,Sports and travel,Credit card,A - Yangon,673.995,32.095,6.7
2019-03-05 16:38:00,655-07-2265,A,Yangon,Normal,Male,Electronic accessories,Ewallet,A - Yangon,246.6765,11.7465,5.4
2019-01-15 10:54:00,589-02-8023,A,Yangon,Member,Male,Food and beverages,Credit card,A - Yangon,175.917,8.377,7.0
2019-03-18 11:29:00,420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,Ewallet,B - Mandalay,314.055,14.955,4.7
2019-03-20 19:28:00,182-88-2763,B,Mandalay,Member,Male,Food and beverages,Credit card,B - Mandalay,251.7165,11.9865,5.0
2019-01-15 15:01:00,188-55-0967,B,Mandalay,Member,Male,Health and beauty,Credit card,B - Mandalay,697.935,33.235,5.0
2019-03-03 20:31:00,610-46-4100,A,Yangon,Normal,Male,Health and beauty,Credit card,A - Yangon,212.7825,10.1325,6.0
2019-03-19 12:16:00,318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,C - Naypyitaw,48.51,2.31,6.3
2019-03-08 15:27:00,364-33-8584,B,Mandalay,Member,Female,Food and beverages,Cash,B - Mandalay,92.5575,4.4075,8.5
2019-02-27 17:36:00,665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,Ewallet,B - Mandalay,165.123,7.8629999999999995,7.5
2019-02-23 20:00:00,695-09-5146,B,Mandalay,Member,Female,Food and beverages,Ewallet,B - Mandalay,311.1885,14.8185,6.4
2019-03-19 15:29:00,155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,Ewallet,C - Naypyitaw,743.82,35.42,4.7
2019-03-27 15:08:00,794-32-2436,B,Mandalay,Member,Male,Electronic accessories,Ewallet,B - Mandalay,116.90700000000001,5.567,6.0
2019-03-30 19:26:00,131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,Credit card,C - Naypyitaw,609.168,29.008000000000003,4.0
2019-02-16 15:53:00,273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,Ewallet,C - Naypyitaw,63.2625,3.0125,5.5
2019-01-18 18:43:00,706-36-6154,A,Yangon,Member,Male,Home and lifestyle,Ewallet,A - Yangon,182.952,8.712,8.7
2019-03-30 14:58:00,778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,Cash,C - Naypyitaw,442.32300000000004,21.063000000000002,7.4
2019-03-20 19:55:00,574-31-8277,B,Mandalay,Member,Male,Fashion accessories,Cash,B - Mandalay,35.3115,1.6815,5.6
2019-01-16 15:10:00,859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,Cash,C - Naypyitaw,32.529,1.5490000000000002,6.3
2019-02-24 16:44:00,740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,Cash,C - Naypyitaw,259.77,12.37,7.1
2019-01-15 18:22:00,369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,Ewallet,B - Mandalay,397.215,18.915,7.8
2019-01-22 11:52:00,563-47-4072,B,Mandalay,Normal,Female,Health and beauty,Cash,B - Mandalay,351.603,16.743,9.9
2019-02-03 17:24:00,742-04-5161,A,Yangon,Member,Male,Home and lifestyle,Cash,A - Yangon,764.19,36.39,7.3
2019-03-06 15:31:00,149-15-7606,B,Mandalay,Member,Male,Sports and travel,Ewallet,B - Mandalay,352.67400000000004,16.794,5.1
2019-02-16 18:04:00,133-77-3154,B,Mandalay,Member,Male,Fashion accessories,Credit card,B - Mandalay,252.75599999999997,12.036,9.4
2019-03-14 14:13:00,169-52-4504,A,Yangon,Normal,Female,Electronic accessories,Credit card,A - Yangon,49.4235,2.3535,5.8
2019-02-27 10:23:00,250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,Credit card,C - Naypyitaw,104.6745,4.9845,8.0
2019-01-18 10:11:00,562-12-5430,A,Yangon,Member,Female,Fashion accessories,Ewallet,A - Yangon,277.6725,13.2225,7.9
2019-01-29 15:48:00,816-72-8853,A,Yangon,Member,Female,Sports and travel,Cash,A - Yangon,146.6325,6.9825,5.9
2019-02-26 17:46:00,491-38-3499,A,Yangon,Member,Male,Fashion accessories,Credit card,A - Yangon,58.2225,2.7725,4.9
2019-02-03 11:46:00,322-02-2271,B,Mandalay,Normal,Female,Sports and travel,Cash,B - Mandalay,135.3555,6.4455,9.3
2019-01-16 12:07:00,842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,Credit card,C - Naypyitaw,125.979,5.999,7.9
2019-03-24 18:14:00,725-67-2480,B,Mandalay,Member,Female,Fashion accessories,Credit card,B - Mandalay,370.125,17.625,5.9
2019-02-12 14:45:00,641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,Credit card,C - Naypyitaw,914.55,43.55,9.9
2019-02-21 11:39:00,714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,Cash,C - Naypyitaw,207.48,9.88,7.7
2019-02-04 15:44:00,518-17-2983,A,Yangon,Normal,Female,Fashion accessories,Ewallet,A - Yangon,204.24599999999998,9.726,7.6
2019-02-20 13:06:00,779-42-2410,B,Mandalay,Member,Male,Food and beverages,Ewallet,B - Mandalay,181.88099999999997,8.661,7.7
2019-02-23 20:43:00,190-14-3147,B,Mandalay,Normal,Female,Health and beauty,Ewallet,B - Mandalay,75.47399999999999,3.594,6.4
2019-02-16 14:19:00,408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,Ewallet,C - Naypyitaw,300.573,14.312999999999999,4.4
2019-01-17 10:01:00,679-22-6530,B,Mandalay,Normal,Female,Sports and travel,Credit card,B - Mandalay,85.302,4.062,4.1
2019-01-14 19:30:00,588-47-8641,A,Yangon,Member,Male,Fashion accessories,Ewallet,A - Yangon,588.42,28.02,4.4
2019-03-30 16:34:00,642-61-4706,B,Mandalay,Member,Male,Food and beverages,Cash,B - Mandalay,196.14,9.34,5.5
2019-03-02 13:10:00,576-31-4774,B,Mandalay,Normal,Female,Health and beauty,Ewallet,B - Mandalay,231.2415,11.0115,4.0
2019-02-15 17:10:00,556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,Credit card,C - Naypyitaw,282.57599999999996,13.456,9.3
2019-03-01 10:22:00,811-03-8790,A,Yangon,Normal,Female,Electronic accessories,Credit card,A - Yangon,477.54,22.74,4.8
2019-02-24 19:57:00,242-11-3142,B,Mandalay,Member,Male,Fashion accessories,Cash,B - Mandalay,175.917,8.377,4.6
2019-02-19 19:29:00,752-23-3760,B,Mandalay,Member,Female,Sports and travel,Credit card,B - Mandalay,470.98800000000006,22.428,7.3
2019-02-23 18:30:00,274-05-5470,A,Yangon,Member,Female,Food and beverages,Cash,A - Yangon,308.574,14.694,6.0
2019-02-07 14:27:00,648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,Ewallet,C - Naypyitaw,618.975,29.475,8.1
2019-01-11 13:57:00,130-67-4723,A,Yangon,Member,Male,Food and beverages,Ewallet,A - Yangon,305.55,14.55,9.4
2019-02-12 19:43:00,528-87-5606,B,Mandalay,Member,Female,Electronic accessories,Cash,B - Mandalay,41.45399999999999,1.974,6.5
2019-01-14 10:11:00,320-85-2052,B,Mandalay,Normal,Female,Sports and travel,Credit card,B - Mandalay,36.5505,1.7405,7.0
2019-01-09 13:46:00,370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,Ewallet,C - Naypyitaw,310.716,14.796,7.1
2019-02-27 12:22:00,105-10-6182,A,Yangon,Member,Male,Fashion accessories,Ewallet,A - Yangon,45.108000000000004,2.148,6.6
2019-01-24 19:20:00,510-79-0415,B,Mandalay,Member,Female,Sports and travel,Ewallet,B - Mandalay,145.404,6.9239999999999995,4.9
2019-01-08 12:58:00,241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,Credit card,B - Mandalay,103.11,4.91,6.4
2019-01-08 11:59:00,767-97-4650,B,Mandalay,Member,Female,Sports and travel,Credit card,B - Mandalay,136.143,6.483,8.0
2019-01-16 17:59:00,648-83-1321,A,Yangon,Member,Male,Home and lifestyle,Cash,A - Yangon,667.38,31.78,4.3
2019-03-13 12:51:00,173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,Cash,C - Naypyitaw,153.048,7.287999999999999,6.1
2019-02-15 10:36:00,305-03-2383,A,Yangon,Normal,Female,Food and beverages,Cash,A - Yangon,211.365,10.065,7.5
2019-01-25 13:38:00,394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,Cash,C - Naypyitaw,663.2955,31.5855,6.7
2019-03-12 19:39:00,266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,Ewallet,C - Naypyitaw,404.54400000000004,19.264,5.2
2019-03-04 12:44:00,689-05-1884,A,Yangon,Member,Male,Health and beauty,Cash,A - Yangon,510.615,24.315,8.8
2019-02-10 13:56:00,196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,Cash,C - Naypyitaw,539.3430000000001,25.683000000000003,9.5
2019-01-16 14:42:00,372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,Cash,C - Naypyitaw,497.07,23.67,7.6
2019-01-29 19:45:00,800-09-8606,A,Yangon,Member,Female,Home and lifestyle,Cash,A - Yangon,458.6925,21.8425,6.6
2019-01-01 20:26:00,182-52-7000,A,Yangon,Member,Female,Sports and travel,Ewallet,A - Yangon,113.568,5.4079999999999995,6.9
2019-01-06 19:46:00,826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,Ewallet,B - Mandalay,261.198,12.437999999999999,4.3
2019-02-19 19:38:00,868-06-0466,A,Yangon,Member,Male,Electronic accessories,Credit card,A - Yangon,657.5310000000001,31.311,7.8
2019-01-12 16:18:00,751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,Ewallet,C - Naypyitaw,1023.75,48.75,8.0
2019-02-07 12:23:00,626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,Ewallet,C - Naypyitaw,507.444,24.164,9.6
2019-03-27 19:11:00,176-64-7711,B,Mandalay,Normal,Male,Food and beverages,Credit card,B - Mandalay,101.80799999999999,4.848,4.3
2019-02-27 18:57:00,191-29-0321,B,Mandalay,Member,Female,Fashion accessories,Credit card,B - Mandalay,207.585,9.885,5.0
2019-01-06 11:18:00,729-06-2010,B,Mandalay,Member,Male,Health and beauty,Cash,B - Mandalay,760.4415,36.2115,9.2
2019-03-02 12:40:00,640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,Cash,B - Mandalay,835.2855,39.7755,6.3
2019-03-29 14:06:00,186-79-9562,B,Mandalay,Normal,Male,Health and beauty,Cash,B - Mandalay,527.5095,25.1195,8.9
2019-01-31 20:48:00,834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,Ewallet,B - Mandalay,180.6,8.6,7.6
2019-01-21 20:13:00,162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,Cash,C - Naypyitaw,72.429,3.449,4.8
2019-01-20 20:37:00,760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,Ewallet,C - Naypyitaw,131.208,6.247999999999999,9.1
2019-01-17 17:59:00,445-30-9252,A,Yangon,Normal,Male,Sports and travel,Ewallet,A - Yangon,80.955,3.855,6.1
2019-02-28 20:18:00,786-94-2700,A,Yangon,Member,Male,Food and beverages,Cash,A - Yangon,507.906,24.186,9.1
2019-03-19 15:52:00,728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,Ewallet,C - Naypyitaw,317.226,15.106,8.3
2019-02-19 15:14:00,183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,Ewallet,C - Naypyitaw,733.6035,34.9335,7.2
2019-02-04 12:50:00,268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,Ewallet,C - Naypyitaw,130.8825,6.2325,6.0
2019-01-31 10:36:00,735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,Ewallet,C - Naypyitaw,829.08,39.48,8.5
2019-02-06 18:33:00,258-92-7466,A,Yangon,Normal,Female,Health and beauty,Credit card,A - Yangon,187.32,8.92,6.6
2019-03-28 16:06:00,857-16-3520,A,Yangon,Member,Female,Fashion accessories,Ewallet,A - Yangon,525.231,25.011,4.5
2019-01-19 12:47:00,482-17-1179,A,Yangon,Member,Male,Electronic accessories,Credit card,A - Yangon,37.611,1.791,8.1
2019-02-17 13:34:00,788-21-5741,A,Yangon,Normal,Male,Fashion accessories,Credit card,A - Yangon,142.947,6.807,7.2
2019-01-18 15:04:00,821-14-9046,B,Mandalay,Member,Female,Fashion accessories,Credit card,B - Mandalay,110.124,5.244,6.1
2019-02-02 20:42:00,418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,Cash,B - Mandalay,187.86599999999999,8.946,7.1
2019-01-18 15:28:00,678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,Cash,C - Naypyitaw,856.4535,40.7835,5.1
2019-03-18 13:45:00,776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,Credit card,B - Mandalay,138.97799999999998,6.617999999999999,7.9
2019-01-11 20:10:00,592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,Cash,C - Naypyitaw,270.2595,12.8695,7.4
2019-02-04 18:53:00,434-35-9162,B,Mandalay,Member,Male,Food and beverages,Ewallet,B - Mandalay,98.02799999999999,4.668,7.4
2019-02-06 14:24:00,149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,Cash,C - Naypyitaw,239.4,11.4,6.6
2019-01-08 11:42:00,442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,Credit card,C - Naypyitaw,175.0455,8.3355,5.9
2019-03-05 17:49:00,174-64-0215,B,Mandalay,Normal,Male,Sports and travel,Credit card,B - Mandalay,732.27,34.87,8.9
2019-03-16 15:33:00,210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,Ewallet,C - Naypyitaw,408.49199999999996,19.452,6.8
2019-03-09 10:54:00,299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,Cash,B - Mandalay,383.523,18.262999999999998,9.3
2019-03-01 16:23:00,247-11-2470,A,Yangon,Member,Female,Fashion accessories,Credit card,A - Yangon,93.744,4.4639999999999995,4.4
2019-02-28 19:33:00,635-28-5728,A,Yangon,Normal,Male,Health and beauty,Ewallet,A - Yangon,176.4,8.4,4.8
2019-02-08 11:39:00,756-49-0168,A,Yangon,Member,Male,Fashion accessories,Ewallet,A - Yangon,20.685,0.985,9.5
2019-01-24 10:38:00,438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,Ewallet,B - Mandalay,557.7180000000001,26.558000000000003,8.9
2019-03-01 20:03:00,238-45-6950,B,Mandalay,Member,Male,Food and beverages,Ewallet,B - Mandalay,56.406000000000006,2.6860000000000004,6.4
2019-03-10 12:39:00,607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,Credit card,C - Naypyitaw,860.475,40.975,6.0
2019-03-23 15:59:00,386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,C - Naypyitaw,596.82,28.42,8.1
2019-01-29 14:26:00,137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,Ewallet,C - Naypyitaw,616.98,29.38,9.0
2019-01-12 18:22:00,197-77-7132,B,Mandalay,Member,Male,Electronic accessories,Ewallet,B - Mandalay,769.1039999999999,36.624,6.0
2019-03-20 11:32:00,805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,Cash,A - Yangon,887.922,42.282,9.8
2019-03-23 12:41:00,733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,Cash,C - Naypyitaw,408.7335,19.4635,8.5
2019-01-14 15:20:00,451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,Ewallet,C - Naypyitaw,89.0715,4.2415,8.8
2019-02-12 14:33:00,373-14-0504,A,Yangon,Member,Female,Sports and travel,Ewallet,A - Yangon,150.423,7.162999999999999,8.8
2019-02-20 15:29:00,546-80-2899,A,Yangon,Member,Male,Home and lifestyle,Ewallet,A - Yangon,79.149,3.7689999999999997,9.5
2019-01-02 16:19:00,345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,Credit card,C - Naypyitaw,266.028,12.668,5.6
2019-02-02 16:33:00,390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,Cash,C - Naypyitaw,40.341,1.921,8.6
2019-01-08 19:07:00,457-13-1708,B,Mandalay,Member,Male,Fashion accessories,Credit card,B - Mandalay,684.915,32.615,5.2
2019-01-30 14:43:00,664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,C - Naypyitaw,55.2825,2.6325,5.8
2019-03-26 19:28:00,487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,Credit card,B - Mandalay,116.1405,5.5305,8.0
2019-01-15 20:44:00,314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,Cash,C - Naypyitaw,597.0405,28.4305,9.0
2019-03-14 11:16:00,210-30-7976,B,Mandalay,Member,Female,Fashion accessories,Ewallet,B - Mandalay,93.744,4.4639999999999995,4.1
2019-02-03 10:31:00,585-86-8361,A,Yangon,Normal,Female,Food and beverages,Credit card,A - Yangon,143.22,6.82,8.6
2019-02-22 12:30:00,807-14-7833,A,Yangon,Member,Female,Electronic accessories,Ewallet,A - Yangon,182.91,8.71,7.0
2019-01-24 15:05:00,775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,Ewallet,B - Mandalay,384.72,18.32,8.4
2019-01-25 18:30:00,288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,Ewallet,C - Naypyitaw,267.3405,12.7305,7.4
2019-03-09 13:18:00,652-43-6591,A,Yangon,Normal,Female,Fashion accessories,Credit card,A - Yangon,817.2360000000001,38.916,6.2
2019-02-17 15:28:00,785-96-0615,B,Mandalay,Member,Female,Electronic accessories,Ewallet,B - Mandalay,300.216,14.296,4.9
2019-01-11 11:52:00,406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,Cash,A - Yangon,608.076,28.956,4.5
2019-02-27 18:24:00,250-17-5703,A,Yangon,Member,Male,Food and beverages,Ewallet,A - Yangon,197.925,9.425,5.6
2019-03-25 15:19:00,156-95-3964,A,Yangon,Normal,Female,Food and beverages,Ewallet,A - Yangon,232.638,11.078,8.0
2019-02-11 10:38:00,842-40-8179,B,Mandalay,Member,Female,Food and beverages,Credit card,B - Mandalay,810.6,38.6,5.6
2019-01-31 15:12:00,525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,Credit card,B - Mandalay,757.365,36.065,4.2
2019-01-20 17:48:00,410-67-1709,A,Yangon,Member,Female,Fashion accessories,Ewallet,A - Yangon,536.592,25.552,9.9
2019-03-26 11:07:00,587-73-4862,A,Yangon,Member,Female,Health and beauty,Ewallet,A - Yangon,56.1225,2.6725,7.6
2019-01-20 15:48:00,787-87-2010,A,Yangon,Member,Male,Health and beauty,Credit card,A - Yangon,233.1,11.1,6.6
2019-03-05 19:40:00,593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,Ewallet,B - Mandalay,801.8639999999999,38.184,4.7
2019-01-05 20:30:00,801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,Credit card,C - Naypyitaw,239.58900000000003,11.409,9.8
2019-02-13 13:59:00,388-76-2555,B,Mandalay,Normal,Male,Sports and travel,Cash,B - Mandalay,86.24700000000001,4.107,6.3
2019-03-16 18:51:00,711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,Cash,B - Mandalay,401.68800000000005,19.128,7.9
2019-01-15 17:24:00,886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,Cash,A - Yangon,72.009,3.429,7.7
2019-02-26 11:58:00,707-32-7409,B,Mandalay,Member,Female,Sports and travel,Ewallet,B - Mandalay,401.26800000000003,19.108,4.5
2019-02-27 19:01:00,759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,Credit card,C - Naypyitaw,631.1445,30.0545,8.0
2019-02-17 16:50:00,201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,Ewallet,C - Naypyitaw,499.7265,23.7965,5.7
2019-02-06 10:22:00,471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,Credit card,C - Naypyitaw,55.041000000000004,2.6210000000000004,6.3
2019-01-17 16:46:00,200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,Cash,C - Naypyitaw,137.865,6.565,6.0
2019-01-22 18:08:00,120-54-2248,B,Mandalay,Normal,Female,Food and beverages,Credit card,B - Mandalay,151.515,7.215,8.0
2019-03-05 18:02:00,102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,Credit card,C - Naypyitaw,480.0285,22.8585,4.2
2019-01-03 13:07:00,875-31-8302,B,Mandalay,Normal,Male,Sports and travel,Cash,B - Mandalay,98.04899999999999,4.669,9.6
2019-03-20 17:52:00,102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,Cash,C - Naypyitaw,132.5625,6.3125,6.1
2019-01-31 20:32:00,457-94-0464,B,Mandalay,Member,Male,Electronic accessories,Ewallet,B - Mandalay,830.3715,39.5415,5.6
2019-02-19 19:24:00,629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,Cash,C - Naypyitaw,183.12,8.72,8.3
2019-02-11 16:06:00,534-53-3526,A,Yangon,Normal,Female,Sports and travel,Ewallet,A - Yangon,397.99199999999996,18.952,7.8
2019-02-05 14:14:00,307-04-2070,A,Yangon,Member,Female,Fashion accessories,Credit card,A - Yangon,32.150999999999996,1.531,4.1
2019-03-03 17:36:00,468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,Cash,C - Naypyitaw,369.684,17.604,8.8
2019-02-24 13:08:00,516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,Ewallet,C - Naypyitaw,53.34,2.54,4.1
2019-02-04 16:09:00,404-91-5964,A,Yangon,Normal,Male,Electronic accessories,Credit card,A - Yangon,548.163,26.103,9.0
2019-02-19 11:33:00,886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,Ewallet,C - Naypyitaw,603.876,28.756,5.5
2019-01-23 10:18:00,790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,Credit card,C - Naypyitaw,57.6975,2.7475,9.3
2019-01-14 10:55:00,704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,Credit card,C - Naypyitaw,190.4805,9.0705,5.6
2019-01-17 15:15:00,497-37-6538,A,Yangon,Normal,Male,Sports and travel,Ewallet,A - Yangon,432.9885,20.6185,9.7
2019-03-03 20:06:00,651-96-5970,A,Yangon,Normal,Male,Fashion accessories,Credit card,A - Yangon,48.7305,2.3205,4.0
2019-02-15 20:21:00,400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,Credit card,C - Naypyitaw,287.91,13.71,9.2
2019-01-15 13:48:00,744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,Credit card,B - Mandalay,1022.385,48.685,4.9
2019-02-27 12:52:00,263-12-5321,A,Yangon,Member,Male,Electronic accessories,Credit card,A - Yangon,680.61,32.41,9.3
2019-02-26 12:28:00,702-72-0487,A,Yangon,Normal,Female,Electronic accessories,Credit card,A - Yangon,97.881,4.6610000000000005,6.6
2019-03-15 16:26:00,605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,Ewallet,B - Mandalay,57.078,2.718,4.3
2019-01-24 13:24:00,443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,Cash,C - Naypyitaw,63.9135,3.0435,5.5
2019-02-22 15:15:00,864-24-7918,A,Yangon,Member,Female,Sports and travel,Cash,A - Yangon,257.145,12.245,8.1
2019-03-15 10:50:00,359-94-5395,B,Mandalay,Normal,Male,Health and beauty,Credit card,B - Mandalay,97.419,4.638999999999999,9.8
2019-02-11 18:38:00,401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,Ewallet,C - Naypyitaw,455.1225,21.6725,9.4
